"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"97",1946,53.85,64.73,42.96,104,114,18,23,277,105,80,4,-10,8.22,6.3,4.93,7.12,0,2,21.77,1112,5182,29.88,2.05,4.5,0.45,25,11,41,3,8.6,0
"98",1947,51.7,61.48,41.92,133,116,39,50,223,102,78,4,-13,14.25,13.7,10.68,10.41,12,15,19.56,1447,6302,33.19,3.33,4.7,0.38,24,13,25,6,10.62,5.91
"99",1948,51.33,62.07,40.58,130,121,54,28,220,100,75,3,-17,8.22,7.67,14.79,13.7,16,4,21.49,1247,6252,30.29,3.22,3.76,0.45,21,12,21,5,8.59,5.79
"100",1949,51.28,61.71,40.84,121,109,49,30,253,96,77,1,-12,6.3,8.22,13.42,15.34,18,4,20.87,1142,6152,30.5,2.45,3.16,0.41,24,12,33,4,7.54,2.45
"101",1950,48.73,59.47,37.97,144,106,49,6,208,98,74,-1,-18,2.74,1.64,13.42,16.16,10,0,21.48,758,6680,28.03,2.82,4.55,0.39,18,7,26,4,10.55,5.3
"102",1951,48.04,57.72,38.36,141,92,53,12,193,99,77,-1,-12,4.38,3.29,14.52,15.34,21,0,19.37,856,7046,40.6,2.26,4.49,0.42,33,17,17,6,11.65,2.26
"103",1952,51.39,61.8,40.99,145,122,43,33,237,103,78,5,-7,9.32,9.04,11.78,10.41,5,0,20.82,1287,6266,31.19,2.01,2.82,0.36,24,13,55,4,3.38,0
"104",1953,53.57,64.52,42.62,124,136,27,35,275,105,79,11,-10,12.05,9.59,7.4,6.03,0,6,21.9,1428,5600,18.43,1.88,2.42,0.29,14,7,42,3,3.26,0
"105",1954,53.86,64.68,43.03,119,121,23,46,209,108,79,4,-14,12.33,12.6,6.3,8.49,3,9,21.65,1545,5612,25.02,1.75,2.88,0.34,20,9,42,5,3.21,0
"106",1955,51.91,62.99,40.83,133,132,55,42,250,107,81,10,-11,15.07,11.51,15.07,16.44,10,19,22.16,1520,6298,21.34,2.2,3.45,0.36,14,8,35,3,8.75,0
"107",1956,52.51,63.68,41.34,130,137,36,27,240,106,78,5,-8,12.33,7.4,9.86,11.78,7,1,22.33,1420,5992,23.27,2.09,3.4,0.38,19,9,37,3,5.33,0
"108",1957,51.46,61.06,41.87,128,106,31,31,216,103,79,7,-10,7.12,8.49,8.49,8.22,9,2,19.19,1153,6094,34.45,2.41,4.68,0.46,30,17,27,5,5.28,2.41
"109",1958,51.09,61.34,40.85,128,109,43,22,244,97,73,7,-15,4.38,6.03,11.78,12.88,14,0,20.49,999,6075,28.26,1.71,3.93,0.44,26,11,33,6,8.24,0
"110",1959,50.83,60.73,40.93,133,113,43,33,227,96,78,4,-10,8.22,9.04,11.78,12.33,4,3,19.81,1220,6392,39.47,3.27,4.98,0.49,26,15,16,3,15.37,9.01
